"idade","sexo","est_civil","raca","escola","lingua_estr","nota_CN","nota_CH","nota_LC","nota_MT","nota_RD","ESC_pai","ESC_mae","renda_fam"
18,"M","solteiro","branco","pública",1,457.7,488.3,527.3,604,600,"não sabe","não sabe","E"
17,"F","solteiro","branco","não espondeu",0,603.7,641,593.3,699.3,760,"sim","sim","P"
19,"M","solteiro","branco","pública",0,629.5,634.6,586.7,819.3,780,"não","sim","I"
36,"F","divorciado","pardo","não espondeu",0,NA,NA,NA,NA,NA,"não","não","C"
46,"M","casado","negro","não espondeu",0,NA,NA,NA,NA,NA,"não","não","E"
15,"M","solteiro","branco","não espondeu",0,597.9,634.9,612.1,701.8,800,"sim","não","I"
24,"F","solteiro","branco","não espondeu",1,539.9,538.7,549.3,571.4,600,"não","não","I"
17,"F","solteiro","negro","pública",0,464.4,487.5,535.1,446.4,560,"não","não","E"
19,"M","solteiro","pardo","não espondeu",0,NA,NA,NA,NA,NA,"não","não","D"
25,"F","casado","pardo","não espondeu",1,410.8,526.1,553.5,463.6,580,"não","não","C"
18,"F","divorciado","branco","não espondeu",1,397.9,448.2,449.3,362.6,320,"não","não","C"
21,"M","solteiro","pardo","não espondeu",1,471.3,491.8,553,580.8,500,"não","não","D"
19,"F","solteiro","pardo","pública",0,379.1,469.6,497.3,459.9,340,"não","não","B"
19,"M","solteiro","negro","pública",1,477.9,604.2,549.9,576.3,480,"não","não","E"
17,"F","solteiro","negro","pública",0,445.4,512.9,525.4,499.8,660,"não","não","G"
21,"M","solteiro","branco","não espondeu",0,NA,NA,NA,NA,NA,"não","não","B"
19,"F","solteiro","branco","pública",0,569.7,680.9,587.7,762.4,780,"sim","sim","N"
15,"M","solteiro","branco","não espondeu",0,585.1,583.3,470.2,595.3,620,"sim","não","B"
19,"F","solteiro","pardo","não espondeu",1,428.3,519.3,549.2,428.1,620,"não","não","C"
39,"M","NI","negro","não espondeu",0,383.6,448.5,545.5,393.1,240,"não sabe","não sabe","A"
23,"M","solteiro","pardo","não espondeu",1,629.9,594.7,584.3,762.8,580,"não","não","E"
40,"M","casado","pardo","não espondeu",0,505,601.3,566.2,542.8,340,"não","não","F"
28,"M","solteiro","branco","não espondeu",1,NA,NA,NA,NA,NA,"não","não","G"
19,"M","solteiro","branco","não espondeu",0,509.2,481.1,438.1,445.5,580,"não","não","D"
20,"F","solteiro","branco","não espondeu",1,NA,NA,NA,NA,NA,"não","não","G"
18,"F","solteiro","branco","pública",0,395,407.5,445.6,396.7,500,"não","não","C"
29,"M","solteiro","ND","não espondeu",0,579.6,652.2,617,759.4,840,"não","não","K"
30,"F","casado","amarelo","não espondeu",0,604.2,677.4,614.8,843.6,940,"sim","não","I"
20,"F","NI","pardo","não espondeu",1,383.3,418.2,512.6,389.1,580,"não","não","B"
38,"M","solteiro","branco","privada",0,531.2,586.1,517.1,569.4,840,"não","não","D"
31,"F","solteiro","pardo","não espondeu",1,386.4,491.6,431.4,417.7,440,"não","não","B"
18,"M","solteiro","branco","pública",0,558.7,603.4,553.5,585.6,600,"não sabe","sim","G"
24,"F","solteiro","pardo","pública",0,547.1,550.7,592,653.9,560,"não","não","G"
17,"F","solteiro","negro","não espondeu",0,389.4,494.7,490.1,427.7,500,"não sabe","não","C"
26,"F","solteiro","ND","não espondeu",0,NA,NA,NA,NA,NA,"não sabe","não","I"
19,"F","solteiro","negro","não espondeu",1,605.4,688.1,478,686.4,720,"sim","sim","K"
17,"F","solteiro","branco","não espondeu",0,579,607.8,583.3,712.2,900,"sim","sim","P"
22,"F","solteiro","negro","não espondeu",1,NA,NA,NA,NA,NA,"não","sim","B"
18,"M","solteiro","negro","não espondeu",0,470.8,609.4,563.6,657.8,540,"não","não","C"
30,"M","casado","negro","não espondeu",0,NA,453,444.3,NA,0,"não sabe","não sabe","B"
31,"F","NI","pardo","não espondeu",1,494.3,603.3,592.3,382,240,"não sabe","não","E"
20,"F","solteiro","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não","não","C"
17,"M","solteiro","branco","pública",0,564.2,633.3,573.7,717.6,620,"sim","não","N"
30,"F","solteiro","pardo","não espondeu",1,505.1,575.5,586.7,363,440,"não","não","G"
20,"F","solteiro","negro","não espondeu",0,450.8,516.6,562.3,463.9,520,"não","não","B"
29,"F","solteiro","negro","não espondeu",1,484.5,565.9,557,516.4,480,"não","não","C"
43,"M","NI","ND","não espondeu",0,393.1,NA,NA,742.2,NA,"sim","sim","F"
17,"F","solteiro","branco","não espondeu",0,NA,NA,NA,NA,NA,"não","não","C"
31,"M","solteiro","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não","não","M"
16,"F","solteiro","pardo","não espondeu",0,545.7,579.1,622.4,687.1,460,"sim","sim","M"
24,"M","solteiro","branco","não espondeu",0,NA,573.5,562.8,NA,520,"não","não","B"
30,"M","solteiro","branco","não espondeu",0,619.3,585.6,589.5,642.8,720,"não","não","I"
31,"F","casado","pardo","não espondeu",0,681.9,676.4,643.9,772.2,980,"sim","não","F"
16,"F","solteiro","pardo","não espondeu",0,506.6,513.5,554.2,500.3,560,"não","sim","I"
17,"F","solteiro","pardo","pública",1,NA,NA,NA,NA,NA,"não","não","C"
20,"M","solteiro","pardo","não espondeu",0,NA,424.2,445.4,NA,460,"não","não","C"
26,"F","solteiro","branco","não espondeu",1,NA,538.3,583.5,NA,700,"não","sim","E"
21,"F","solteiro","branco","não espondeu",0,657.2,706.3,634,838.7,880,"não","não","D"
39,"M","casado","pardo","não espondeu",0,506.2,559.9,549.9,397.7,580,"sim","não","B"
21,"M","solteiro","pardo","não espondeu",0,562.9,582,556.1,609.3,520,"não sabe","sim","I"
23,"M","solteiro","branco","não espondeu",1,591.3,635.3,581.6,627.6,920,"sim","não","I"
24,"F","solteiro","pardo","não espondeu",1,393.3,466.9,464.7,430,600,"não","sim","O"
18,"M","solteiro","pardo","não espondeu",0,519,568.7,550.6,634.8,720,"não","não","B"
15,"F","solteiro","branco","não espondeu",0,584.2,557.7,600.5,648.4,620,"não","sim","G"
17,"F","solteiro","pardo","pública",0,409.1,455,472.7,495.9,500,"não sabe","não sabe","E"
38,"F","solteiro","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não","não","C"
21,"F","solteiro","negro","não espondeu",0,435,479.7,529.7,584.9,480,"não","não","B"
35,"M","casado","pardo","não espondeu",0,NA,NA,NA,NA,NA,"não","não","A"
19,"M","solteiro","negro","não espondeu",0,NA,NA,NA,NA,NA,"não","sim","G"
22,"M","solteiro","pardo","não espondeu",1,561.2,448.4,454.7,646.3,500,"não sabe","não sabe","D"
26,"F","solteiro","branco","não espondeu",0,560.3,643.3,598,702.2,640,"sim","não","E"
26,"M","solteiro","branco","não espondeu",0,NA,NA,NA,NA,NA,"não","não","E"
41,"F","solteiro","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não","não","B"
17,"F","solteiro","pardo","não espondeu",1,418.8,523.9,550.6,515.7,600,"não","não","E"
17,"F","solteiro","pardo","pública",1,503.8,530,532.8,531.1,560,"não","não","D"
43,"M","solteiro","pardo","não espondeu",0,524.4,495.1,528.9,480.9,480,"não","não","D"
16,"M","solteiro","branco","não espondeu",0,555.2,631.2,574.1,690.9,880,"sim","sim","O"
16,"F","solteiro","pardo","não espondeu",0,493.4,512.9,516.1,462.6,560,"não","não","K"
20,"F","solteiro","branco","não espondeu",0,427.6,554.9,546.2,649.4,720,"não","não","G"
15,"F","solteiro","branco","não espondeu",0,520.6,611.7,604.9,721.1,920,"sim","sim","N"
22,"M","solteiro","negro","não espondeu",1,445.9,377.9,494.2,564,500,"não","não","G"
17,"M","solteiro","branco","privada",1,553.7,601.9,554,668.3,620,"não","não","I"
21,"M","solteiro","negro","não espondeu",0,589.1,628.5,590.9,697.5,720,"não","não","C"
18,"M","solteiro","negro","pública",0,442.4,472.8,508.1,383,340,"não","não","B"
19,"M","solteiro","branco","não espondeu",0,543,529.6,561.1,486,780,"não","sim","G"
19,"M","solteiro","pardo","não espondeu",1,482.2,588,571.3,550.7,640,"sim","sim","Q"
47,"F","solteiro","negro","não espondeu",0,NA,NA,NA,NA,NA,"não","não","D"
20,"F","solteiro","branco","não espondeu",0,617.8,625.2,599.4,711.1,780,"não sabe","sim","D"
19,"F","solteiro","negro","não espondeu",1,NA,NA,NA,NA,NA,"não","não","C"
16,"F","solteiro","branco","não espondeu",0,571.7,636.5,585.8,685,760,"sim","sim","O"
42,"F","casado","pardo","não espondeu",1,489.8,591,561,444.4,580,"não","não","E"
18,"F","solteiro","branco","pública",0,NA,544.9,544,NA,360,"não","não","D"
25,"F","solteiro","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não","não","C"
41,"F","casado","pardo","não espondeu",1,410.7,500.8,461.9,454,0,"não","não","B"
21,"M","solteiro","pardo","não espondeu",0,476.9,392.9,410.3,437.2,0,"não","não","D"
19,"M","solteiro","branco","não espondeu",1,579.6,585.2,603.3,606.9,640,"não","sim","E"
20,"M","solteiro","branco","não espondeu",0,651.4,661.3,644.1,864.1,900,"sim","sim","O"
24,"M","solteiro","ND","não espondeu",0,648.9,664.4,607.6,733.2,700,"não","não","G"
18,"F","solteiro","negro","pública",0,NA,NA,NA,NA,NA,"não","não","A"
18,"F","solteiro","pardo","pública",0,450.8,421.3,506.9,385.5,600,"não","não","D"
17,"M","solteiro","pardo","não espondeu",0,616.4,567.2,579.6,765.6,800,"sim","sim","E"
19,"M","solteiro","negro","pública",0,NA,NA,NA,NA,NA,"sim","não","E"
21,"F","solteiro","negro","não espondeu",0,NA,NA,NA,NA,NA,"não","sim","C"
20,"M","NI","ND","não espondeu",0,447.2,589.2,571.8,589.6,680,"não","não","E"
19,"F","solteiro","branco","não espondeu",0,425.6,512.4,548.4,578.6,740,"sim","não","G"
22,"F","solteiro","pardo","não espondeu",1,411,479.4,510.6,421.4,440,"não","não","C"
16,"M","solteiro","branco","não espondeu",1,436.3,365.5,390,545.8,560,"não","não","E"
20,"M","solteiro","branco","não espondeu",0,627.8,621.5,592.5,831.8,920,"sim","não","O"
21,"M","solteiro","pardo","não espondeu",0,541,595.1,564,531.5,540,"não sabe","não","E"
18,"M","solteiro","negro","pública",1,478.8,486,550,419.8,640,"não","não","C"
19,"M","solteiro","branco","não espondeu",0,NA,NA,NA,NA,NA,"não","não","G"
19,"M","solteiro","branco","não espondeu",0,611.9,638.3,605.3,783.6,900,"sim","sim","J"
52,"F","divorciado","branco","não espondeu",1,NA,NA,NA,NA,NA,"não","não","C"
20,"F","solteiro","amarelo","não espondeu",1,373,NA,NA,386.6,NA,"não","não","F"
18,"M","solteiro","pardo","pública",0,389.6,366.9,379.8,378.1,540,"não","não sabe","C"
15,"F","solteiro","branco","não espondeu",0,585.4,579.6,576,628.7,640,"não","sim","E"
16,"F","solteiro","pardo","não espondeu",0,510.5,487.3,544.3,607.2,720,"não","não","E"
19,"M","solteiro","branco","não espondeu",0,516.7,556.5,603.7,568,760,"sim","sim","H"
61,"F","divorciado","branco","não espondeu",0,529.1,589.6,536.5,367.1,520,"não","não","H"
35,"F","solteiro","negro","não espondeu",1,NA,NA,NA,NA,NA,"não","não","I"
35,"F","NI","pardo","pública",0,494.5,518.2,530.2,433.7,580,"não","não","C"
21,"F","solteiro","pardo","não espondeu",0,NA,NA,NA,NA,NA,"não sabe","não sabe","C"
31,"F","solteiro","negro","não espondeu",1,503.7,538.9,565.8,536.3,620,"não sabe","não","E"
18,"F","solteiro","pardo","privada",0,514.8,583.6,562.9,596.9,600,"não","não","J"
28,"F","solteiro","negro","não espondeu",0,549.5,490.6,501.7,551.7,340,"não","não","E"
53,"F","NI","branco","não espondeu",1,NA,NA,NA,NA,NA,"não","não","C"
19,"M","solteiro","branco","não espondeu",0,489,605.7,564.4,722.7,700,"não","não","G"
20,"M","solteiro","branco","não espondeu",0,379.7,505.4,537.2,581.3,740,"sim","não","K"
19,"F","solteiro","branco","não espondeu",0,NA,NA,NA,NA,NA,"sim","não","K"
17,"F","solteiro","negro","não espondeu",0,552.8,588.8,585.5,644.5,640,"não","sim","G"
19,"F","solteiro","pardo","não espondeu",1,604,651.4,595.5,592.5,880,"não sabe","não sabe","B"
20,"F","solteiro","negro","não espondeu",1,532.6,606.5,571,391.7,700,"não","não","H"
18,"F","solteiro","branco","pública",1,565.3,601.8,569.7,618.2,920,"não","não","D"
20,"M","solteiro","branco","não espondeu",0,579.5,676.7,624.9,493.3,800,"sim","sim","Q"
17,"M","NI","ND","não espondeu",0,643.6,677.1,573.7,769.6,560,"sim","sim","P"
21,"F","solteiro","branco","não espondeu",1,517.2,523.1,540.9,629.3,820,"não","não","C"
25,"M","solteiro","pardo","não espondeu",1,463.1,542.2,494.9,366.3,520,"não sabe","não","C"
58,"M","casado","negro","não espondeu",0,480.5,609.8,570.5,499.7,540,"não","não","H"
25,"F","solteiro","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não","não","C"
18,"F","solteiro","negro","pública",1,537.9,596,601.9,568.2,740,"não","não","C"
23,"F","casado","branco","não espondeu",1,NA,NA,NA,NA,NA,"não","não","E"
18,"M","solteiro","pardo","não espondeu",0,NA,479.9,497.8,NA,0,"não","não","C"
17,"M","solteiro","pardo","pública",0,405.5,480.1,548,541.4,540,"não","não","G"
21,"F","solteiro","branco","não espondeu",0,566.7,602.4,540.8,678.2,740,"sim","não","E"
40,"M","casado","pardo","não espondeu",0,515.1,605.1,553.3,649.3,780,"não","não","H"
36,"M","casado","pardo","não espondeu",0,573.4,638.4,570.8,675.6,660,"não","não","H"
16,"M","solteiro","pardo","não espondeu",1,528.9,615.7,556.5,708.3,720,"sim","não","L"
25,"M","solteiro","pardo","não espondeu",1,553.6,503.5,573.2,663.6,500,"não sabe","não","E"
17,"F","solteiro","negro","não espondeu",0,614.9,586,558.9,607.1,560,"não","sim","G"
20,"F","solteiro","negro","não espondeu",1,NA,NA,NA,NA,NA,"não","não","C"
20,"M","solteiro","branco","não espondeu",1,402.9,419.2,434.7,516.3,480,"sim","não","F"
24,"F","solteiro","pardo","não espondeu",0,500.3,508.3,562.5,582.6,540,"não","sim","G"
22,"M","solteiro","branco","não espondeu",0,465.3,490,462.7,498.5,440,"não sabe","não sabe","E"
26,"F","solteiro","ND","não espondeu",0,NA,NA,NA,NA,NA,"não","não","E"
33,"F","solteiro","negro","não espondeu",1,NA,530.7,458.3,NA,660,"não","não","B"
42,"F","solteiro","negro","não espondeu",0,608.8,596.2,577.9,367.9,560,"não","não","B"
18,"M","solteiro","indigena","pública",0,NA,546.4,546.2,NA,620,"não","não","D"
26,"F","solteiro","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não","não","B"
24,"F","solteiro","negro","não espondeu",1,512.8,486.9,522.9,610.2,580,"não","não","E"
50,"F","casado","pardo","não espondeu",0,624.6,657.8,631,753.5,800,"sim","sim","P"
55,"F","solteiro","negro","não espondeu",1,NA,NA,NA,NA,NA,"não","não","E"
18,"F","solteiro","branco","pública",0,600.8,603.1,605.1,759.7,740,"não","não","O"
36,"F","casado","amarelo","não espondeu",1,548.1,546.3,602.7,569.6,840,"não","não","D"
17,"F","solteiro","pardo","pública",0,543.7,560.8,583.8,627.1,320,"não","não","B"
15,"F","solteiro","branco","não espondeu",0,571.8,532.4,555.7,613.7,620,"sim","sim","L"
17,"F","solteiro","branco","privada",0,405.1,542.7,545.6,500.6,560,"não","não","G"
28,"M","solteiro","pardo","não espondeu",0,NA,NA,NA,NA,NA,"sim","não","D"
17,"M","solteiro","ND","não espondeu",0,585.7,621.7,579.6,751.4,700,"sim","sim","Q"
19,"M","solteiro","pardo","não espondeu",1,400.9,495.6,474.4,449.5,640,"não sabe","não","B"
27,"F","solteiro","negro","não espondeu",0,462,399.7,551.1,450.7,520,"não","não","E"
22,"F","solteiro","branco","não espondeu",0,NA,NA,NA,NA,NA,"sim","sim","Q"
16,"F","solteiro","branco","não espondeu",0,590.7,659.9,599.4,697.5,640,"sim","sim","M"
33,"M","casado","branco","não espondeu",1,558.6,584.4,546.3,531.1,540,"não","não","C"
23,"M","solteiro","negro","não espondeu",0,538.2,546.5,585.1,684.2,580,"não","não","D"
38,"M","solteiro","branco","não espondeu",0,NA,NA,NA,NA,NA,"não","não","G"
20,"M","solteiro","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não","não","J"
20,"F","solteiro","pardo","não espondeu",1,440.2,456.4,474.3,363.9,320,"sim","não","C"
15,"F","solteiro","pardo","não espondeu",0,536,506.1,554.6,551.6,600,"sim","não","F"
21,"M","solteiro","indigena","não espondeu",1,NA,508.5,542.7,NA,500,"não","não","C"
20,"F","solteiro","pardo","não espondeu",0,NA,NA,NA,NA,NA,"não","não","C"
31,"M","solteiro","pardo","não espondeu",0,515.4,541.6,530.4,612.2,600,"não","não","G"
17,"M","solteiro","ND","não espondeu",1,592.8,657.8,607.9,984.2,600,"não","sim","I"
20,"F","solteiro","pardo","não espondeu",0,NA,NA,NA,NA,NA,"não","não","C"
17,"F","solteiro","branco","não espondeu",0,652.1,626.9,595.3,741.2,720,"sim","sim","O"
30,"M","solteiro","branco","não espondeu",0,415.7,372.5,437.8,460.2,520,"não","não","C"
33,"F","casado","negro","não espondeu",1,NA,NA,NA,NA,NA,"não","não","C"
27,"F","casado","pardo","não espondeu",1,431.4,412.8,500.6,485.2,500,"não","não","E"
17,"F","solteiro","pardo","não espondeu",0,471.8,460.7,520.5,416.9,520,"não","não","D"
23,"F","solteiro","pardo","não espondeu",0,NA,NA,NA,NA,NA,"não","não","C"
19,"F","solteiro","pardo","não espondeu",1,448.1,455.2,422.1,409,0,"não","não","C"
17,"M","solteiro","negro","privada",1,551.6,651.8,611.6,715.4,780,"não","não","D"
19,"F","solteiro","branco","não espondeu",1,438.7,476,554.9,544.6,600,"não sabe","não","C"
20,"F","solteiro","branco","não espondeu",0,NA,NA,NA,NA,NA,"sim","sim","Q"
16,"F","solteiro","ND","não espondeu",1,530.6,573.9,500.3,416.5,640,"não sabe","não","O"
41,"M","casado","pardo","não espondeu",0,435.3,486,415.7,396.3,540,"não","não","E"
49,"F","divorciado","branco","não espondeu",0,484,537.2,580.3,451.4,580,"não","não","E"
16,"F","solteiro","branco","não espondeu",0,553.3,587.5,621.8,688.6,680,"sim","sim","I"
18,"F","solteiro","pardo","pública",1,423.9,469,495.7,480.3,520,"não sabe","não sabe","B"
19,"F","solteiro","branco","pública",0,381.8,537.7,622.7,579.6,680,"sim","sim","J"
19,"F","solteiro","pardo","não espondeu",0,391.3,490.4,471.9,391.1,520,"não","não","C"
28,"M","solteiro","negro","não espondeu",1,NA,NA,NA,NA,NA,"não","não","D"
15,"F","solteiro","branco","não espondeu",0,544.7,599.1,560.7,602.6,740,"sim","sim","Q"
17,"F","solteiro","negro","não espondeu",0,570.5,547.4,581.5,517,880,"não","sim","H"
17,"F","solteiro","branco","pública",1,368.5,NA,NA,432.7,NA,"não","não","C"
16,"F","solteiro","branco","não espondeu",0,581.6,661.5,592.5,710,840,"sim","sim","Q"
23,"M","solteiro","branco","não espondeu",1,480.8,487,488.4,688.6,540,"sim","sim","J"
17,"F","solteiro","pardo","pública",0,376.5,406,532.9,538.9,540,"não","não","E"
19,"F","solteiro","pardo","não espondeu",0,575,578.3,575.9,758.1,940,"sim","sim","I"
27,"F","solteiro","branco","não espondeu",1,417.4,485.2,416,367.6,240,"não","não","C"
19,"F","solteiro","negro","pública",1,439.7,524,545.5,584.9,620,"não sabe","não","C"
17,"F","solteiro","negro","não espondeu",0,507.6,584.1,589.9,426,560,"não","não","L"
21,"M","solteiro","branco","não espondeu",0,NA,NA,NA,NA,NA,"não","não","I"
23,"M","solteiro","branco","não espondeu",0,580.5,646.8,625.7,842.1,640,"sim","sim","Q"
19,"F","solteiro","negro","pública",0,457.3,532.4,543.8,559.9,620,"não sabe","não sabe","B"
19,"M","solteiro","negro","não espondeu",1,NA,NA,NA,NA,NA,"não","não","F"
18,"M","solteiro","pardo","não espondeu",0,NA,NA,NA,NA,NA,"sim","sim","H"
21,"M","solteiro","ND","não espondeu",0,NA,NA,NA,NA,NA,"não sabe","sim","B"
43,"F","casado","branco","não espondeu",1,494,467.5,564.4,503.4,440,"não sabe","não sabe","I"
37,"M","solteiro","negro","não espondeu",1,NA,NA,NA,NA,NA,"não sabe","não","B"
41,"M","solteiro","pardo","não espondeu",1,466,477.4,457.9,457.1,0,"não","não","B"
57,"F","solteiro","pardo","não espondeu",0,390.6,378.9,423.9,377.3,400,"não","não","A"
17,"M","solteiro","branco","pública",0,416.1,538.2,530.3,615,540,"não","sim","D"
18,"M","solteiro","branco","privada",0,545.9,631.3,562.3,592.6,560,"sim","sim","L"
17,"F","solteiro","pardo","pública",1,484.2,547.4,547.3,598.6,560,"não","não","C"
18,"F","solteiro","negro","não espondeu",0,575.3,571.9,588.3,761.4,820,"sim","sim","I"
24,"M","solteiro","pardo","não espondeu",0,NA,NA,NA,NA,NA,"não","sim","E"
41,"M","casado","negro","não espondeu",0,500,598,597.2,690.9,600,"não","sim","C"
18,"F","solteiro","branco","pública",0,NA,481.1,499.6,NA,640,"não","não","I"
